,id,host_since,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms_text,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month,host_days_active,verification_count,property_type_category,bathrooms_type,amenities_count
4293,32931668,2016-11-04,1,4,3,0,1,1,0,0,53.29352,-6.21114,13,0,6.0,9,4.280988580872517,5.0,2084,210.0,6.0,12.0,1.0,0.0,0.0,2019-07-12,5.0,5.0,5.0,5.0,5.0,5.0,4.0,1,1.0,1.0,0.0,0.0,0.03,2137.0,2,0,9,304
4294,32933816,2019-03-03,1,4,3,0,1,0,0,1,53.35588,-6.2532,59,3,2.0,4,1.0,2.0,968,200.0,2.0,1125.0,1.0,0.0,0.0,2019-03-12,2.288915265867955,4.776713229252243,4.645670391061431,4.828653182042404,4.8437469186524025,4.732065449761524,4.614546800460579,1,1.0,0.0,0.0,1.0,0.02,1288.0,2,3,4,913
4295,32937669,2019-03-09,1,4,3,0,5,1,1,1,53.35148,-6.28661,13,0,2.0,2,2.0,2.0,5283,160.0,2.0,1125.0,34.0,0.0,0.0,2019-03-18,4.48,4.76,4.55,4.94,4.94,4.7,4.52,0,2.0,1.0,1.0,0.0,0.8,1282.0,1,0,3,417
4296,32938629,2019-03-09,1,4,3,0,1,1,1,1,53.33851,-6.2878,16,0,6.0,7,2.0,4.0,4649,140.0,3.0,30.0,74.0,0.0,0.0,2019-05-20,4.73,4.92,4.74,4.88,4.99,4.8,4.74,1,2.0,1.0,1.0,0.0,1.83,1282.0,2,0,7,449
4297,32939527,2019-03-09,1,4,3,0,1,1,0,1,53.33819,-6.2874,40,2,2.0,3,1.0,1.0,4334,120.0,2.0,24.0,3.0,0.0,0.0,2019-05-07,4.67,3.5672808323160057,4.67,4.0,5.0,5.0,4.67,1,1.0,0.0,1.0,0.0,0.07,1282.0,2,3,3,429
4298,32941269,2016-03-11,1,4,3,0,1,1,1,1,53.35402,-6.29121,13,0,4.0,2,2.0,2.0,4262,150.0,2.0,1125.0,0.0,0.0,0.0,,4.603238846835222,4.776713229252243,4.645670391061431,4.828653182042404,4.8437469186524025,4.732065449761524,4.614546800460579,0,1.0,1.0,0.0,0.0,1.3190062812046988,2375.0,2,0,3,418
4299,32952838,2019-03-10,1,4,3,0,5,1,0,2,53.35957,-6.36011,10,0,4.0,7,2.0,2.0,1326,250.0,1.0,30.0,14.0,0.0,0.0,2019-04-11,4.43,4.79,4.57,4.93,4.93,4.71,4.64,1,1.0,1.0,0.0,0.0,0.34,1281.0,1,0,7,259
4300,32958240,2017-09-18,4,1,1,1,1,1,1,1,53.32953,-6.26328,16,0,2.0,2,1.5239777204184215,1.0,5747,139.0,14.0,90.0,41.0,6.0,0.0,2019-04-07,4.85,4.95,4.68,4.98,5.0,4.95,4.71,1,13.0,13.0,0.0,0.0,0.98,1819.0,2,0,3,1043
4301,32973712,2016-09-04,1,4,3,0,5,1,0,1,53.35623,-6.24339,40,2,2.0,3,1.0,1.0,1646,200.0,1.0,1125.0,0.0,0.0,0.0,,4.603238846835222,4.776713229252243,4.645670391061431,4.828653182042404,4.8437469186524025,4.732065449761524,4.614546800460579,1,1.0,0.0,1.0,0.0,1.3190062812046988,2198.0,1,3,3,227
4302,32974228,2016-06-02,1,4,3,0,1,1,1,1,53.33868,-6.27285,16,0,4.0,2,2.0,2.0,5982,300.0,3.0,1125.0,26.0,14.0,2.0,2019-06-16,4.96,5.0,5.0,5.0,5.0,4.92,4.88,0,1.0,1.0,0.0,0.0,0.66,2292.0,2,0,3,895
4303,32979133,2019-03-11,1,4,3,0,1,1,0,1,53.34813,-6.23465,37,2,1.0,4,1.0,1.0,624,300.0,2.0,4.0,0.0,0.0,0.0,,4.603238846835222,4.776713229252243,4.645670391061431,4.828653182042404,4.8437469186524025,4.732065449761524,4.614546800460579,1,1.0,0.0,1.0,0.0,1.3190062812046988,1280.0,2,3,4,200
4304,32984428,2015-10-18,4,1,1,1,1,1,1,1,53.36414,-6.25745,16,0,2.0,2,1.0,1.0,5421,121.0,2.0,1125.0,182.0,52.0,7.0,2019-06-29,4.92,4.96,4.86,5.0,5.0,4.92,4.86,0,2.0,2.0,0.0,0.0,4.66,2520.0,2,0,3,575
4305,32984728,2015-01-03,1,4,3,0,1,1,1,1,53.34551,-6.23733,40,2,2.0,3,1.0,1.0,708,120.0,3.0,1125.0,0.0,0.0,0.0,,4.603238846835222,4.776713229252243,4.645670391061431,4.828653182042404,4.8437469186524025,4.732065449761524,4.614546800460579,0,1.0,0.0,1.0,0.0,1.3190062812046988,2808.0,2,3,3,209
4306,32987382,2017-09-11,1,4,3,0,1,1,1,1,53.34686,-6.24751,37,2,2.0,4,1.0,1.0,364,150.0,1.0,1125.0,0.0,0.0,0.0,,4.603238846835222,4.776713229252243,4.645670391061431,4.828653182042404,4.8437469186524025,4.732065449761524,4.614546800460579,1,1.0,0.0,1.0,0.0,1.3190062812046988,1826.0,2,3,4,862
4307,32987792,2019-03-11,1,4,3,0,1,0,0,0,53.28932,-6.26546,37,2,1.0,4,1.0,1.0,2609,99.0,2.0,1125.0,0.0,0.0,0.0,,4.603238846835222,4.776713229252243,4.645670391061431,4.828653182042404,4.8437469186524025,4.732065449761524,4.614546800460579,1,1.0,0.0,1.0,0.0,1.3190062812046988,1280.0,2,3,4,236
4308,32990233,2018-02-01,1,4,3,0,0,1,1,1,53.3374,-6.23788,40,2,1.0,4,1.0,1.0,207,50.0,2.0,1125.0,9.0,0.0,0.0,2019-04-07,4.78,4.89,4.78,4.89,5.0,4.89,4.89,1,1.0,0.0,1.0,0.0,0.22,1683.0,3,3,4,269
4309,33000884,2015-10-14,1,4,3,0,1,1,1,1,53.35032,-6.25351,40,2,2.0,4,1.0,1.0,948,240.0,2.0,1125.0,0.0,0.0,0.0,,4.603238846835222,4.776713229252243,4.645670391061431,4.828653182042404,4.8437469186524025,4.732065449761524,4.614546800460579,0,1.0,0.0,1.0,0.0,1.3190062812046988,2524.0,2,3,4,177
4310,33009132,2017-12-07,1,4,3,0,1,1,1,1,53.34497,-6.28024,40,2,2.0,4,1.0,1.0,4175,170.0,1.0,1125.0,3.0,0.0,0.0,2019-04-13,3.67,3.67,3.33,3.7392377616303087,3.8177630711156203,3.6743084415529834,3.33,1,2.0,1.0,1.0,0.0,0.07,1739.0,2,3,4,358
4311,33011545,2019-03-07,1,4,3,0,1,1,0,1,53.34646,-6.25522,40,2,2.0,4,1.0,1.0,639,30.0,1.0,1125.0,1.0,0.0,0.0,2019-05-11,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,1.0,0.0,1.0,0.0,0.02,1284.0,2,3,4,223
4312,33017179,2018-01-28,2,2,0,0,0,1,0,1,53.34825,-6.23186,31,2,2.0,4,1.0,1.0,4498,100.0,3.0,10.0,3.0,0.0,0.0,2019-07-02,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,1.0,0.0,1.0,0.0,0.08,1687.0,3,3,4,504
4313,33039765,2016-05-24,3,1,3,0,1,1,1,2,53.37391,-6.35248,37,2,2.0,4,1.0,1.0,311,120.0,2.0,1125.0,22.0,14.0,3.0,2019-03-18,4.77,4.95,4.82,4.91,4.77,4.68,4.55,0,2.0,0.0,2.0,0.0,0.52,2301.0,2,3,4,537
4314,33045422,2017-02-01,1,4,3,0,1,1,0,1,53.35255,-6.25452,40,2,2.0,4,1.0,1.0,777,240.0,1.0,1125.0,0.0,0.0,0.0,,4.603238846835222,4.776713229252243,4.645670391061431,4.828653182042404,4.8437469186524025,4.732065449761524,4.614546800460579,0,1.0,0.0,1.0,0.0,1.3190062812046988,2048.0,2,3,4,42
4315,33067054,2017-07-30,1,4,3,0,1,1,0,1,53.34835,-6.24513,31,2,2.0,4,1.0,1.0,1470,200.0,1.0,30.0,0.0,0.0,0.0,,4.603238846835222,4.776713229252243,4.645670391061431,4.828653182042404,4.8437469186524025,4.732065449761524,4.614546800460579,1,1.0,0.0,1.0,0.0,1.3190062812046988,1869.0,2,3,4,188
4316,33067095,2018-12-30,1,4,3,0,1,1,1,1,53.34645,-6.28325,16,0,2.0,2,1.0,1.0,1363,140.0,1.0,1125.0,7.0,0.0,0.0,2019-04-08,4.71,4.86,4.14,4.71,5.0,4.71,4.43,0,1.0,1.0,0.0,0.0,0.17,1351.0,2,0,3,237
4317,33108730,2016-04-16,1,4,3,0,5,1,1,1,53.3441,-6.26696,16,0,4.0,2,2.0,2.0,4877,136.0,3.0,20.0,15.0,0.0,0.0,2019-04-07,5.0,5.0,4.73,5.0,4.93,5.0,4.67,1,1.0,1.0,0.0,0.0,0.36,2339.0,1,0,3,342
4318,33109599,2017-01-23,1,4,3,0,0,1,0,1,53.34521,-6.24518,16,0,4.0,2,2.0,2.0,4264,400.0,1.0,1125.0,0.0,0.0,0.0,,4.603238846835222,4.776713229252243,4.645670391061431,4.828653182042404,4.8437469186524025,4.732065449761524,4.614546800460579,1,1.0,1.0,0.0,0.0,1.3190062812046988,2057.0,3,0,3,383
4319,33111254,2018-03-21,1,4,3,0,1,1,1,1,53.31858,-6.24265,13,0,5.0,9,3.0,3.0,1328,110.0,1.0,1125.0,4.0,0.0,0.0,2019-05-01,3.33,3.5672808323160057,3.055738338062441,4.67,4.67,5.0,3.2891489892359975,1,1.0,1.0,0.0,0.0,0.1,1635.0,2,0,9,264
4320,33114239,2018-08-09,1,4,3,0,1,1,0,0,53.28153,-6.15748,56,3,1.0,4,1.0,1.0,872,250.0,15.0,25.0,0.0,0.0,0.0,,4.603238846835222,4.776713229252243,4.645670391061431,4.828653182042404,4.8437469186524025,4.732065449761524,4.614546800460579,1,1.0,0.0,0.0,1.0,1.3190062812046988,1494.0,2,3,4,183
4321,33136936,2017-03-04,1,4,3,0,1,1,1,0,53.2943,-6.24107,13,0,5.0,5,3.0,3.0,4359,170.0,3.0,20.0,1.0,0.0,0.0,2019-08-16,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,1.0,1.0,0.0,0.0,0.03,2017.0,2,0,5,513
4322,33162291,2019-03-18,4,1,1,1,5,1,1,1,53.34136,-6.30968,44,2,3.0,3,1.0,2.0,4383,90.0,1.0,1125.0,126.0,66.62614730882797,7.1321923032480665,2020-02-02,4.89,4.87,4.68,4.93,4.95,4.68,4.85,1,2.0,0.0,2.0,0.0,3.96,1273.0,1,3,3,664
4323,33188454,2017-05-14,4,1,1,0,1,1,1,1,53.3716,-6.20998,44,2,2.0,5,1.0,2.0,158,73.0,3.0,31.0,26.0,24.0,6.0,2021-08-08,4.88,4.88,4.88,5.0,4.96,4.85,4.85,1,1.0,0.0,1.0,0.0,1.95,1946.0,2,3,5,316
4324,33221761,2016-08-08,1,4,3,0,1,1,0,0,53.29543,-6.16718,14,0,2.0,2,1.0,1.0,999,70.0,2.0,1125.0,2.0,0.0,0.0,2019-04-13,4.5,5.0,4.5,5.0,5.0,5.0,4.5,1,1.0,1.0,0.0,0.0,0.05,2225.0,2,0,3,171
4325,33260229,2017-05-22,4,1,3,1,1,1,0,0,53.2906,-6.20022,37,2,2.0,4,1.0,2.0,77,66.0,2.0,28.0,0.0,0.0,0.0,,4.603238846835222,4.776713229252243,4.645670391061431,4.828653182042404,4.8437469186524025,4.732065449761524,4.614546800460579,1,4.0,0.0,4.0,0.0,1.3190062812046988,1938.0,2,3,4,660
4326,33263374,2019-03-13,4,2,3,0,1,1,1,1,53.32821,-6.26749,44,2,2.0,3,1.0,1.0,178,99.0,5.0,90.0,51.0,16.0,0.0,2019-04-23,4.65,4.75,4.63,4.98,4.92,4.61,4.41,1,1.0,0.0,1.0,0.0,1.23,1278.0,2,3,3,371
4327,33268929,2014-09-29,1,4,3,0,1,1,1,1,53.34841,-6.28442,16,0,4.0,2,2.0,2.0,5384,500.0,2.0,1125.0,35.0,0.0,0.0,2019-04-25,4.6,4.89,4.83,4.4,4.66,4.71,4.69,0,1.0,1.0,0.0,0.0,0.85,2904.0,2,0,3,362
4328,33284594,2014-11-06,2,1,3,1,1,1,1,0,53.27669,-6.10662,18,0,4.0,13,2.0,2.0,4961,331.0,3.0,30.0,40.0,16.0,2.0,2019-05-27,4.95,5.0,4.68,5.0,4.98,5.0,4.75,0,1.0,1.0,0.0,0.0,1.0,2866.0,2,0,13,594
4329,33306740,2015-07-23,1,4,3,0,1,1,0,1,53.33616,-6.29099,40,2,2.0,4,1.0,1.0,939,55.0,1.0,1125.0,16.0,0.0,0.0,2019-03-29,4.63,4.81,4.56,4.88,5.0,4.88,4.75,1,1.0,0.0,1.0,0.0,0.38,2607.0,2,3,4,213
4330,33312814,2019-03-24,1,4,3,0,1,1,0,1,53.32054,-6.30215,37,2,2.0,6,1.0,1.0,5222,40.0,1.0,7.0,2.0,0.0,0.0,2019-04-22,5.0,5.0,5.0,5.0,5.0,4.5,5.0,0,1.0,0.0,1.0,0.0,0.05,1267.0,2,3,6,452
4331,33340108,2019-03-25,2,0,3,0,1,1,1,1,53.345,-6.26527,16,0,4.0,2,1.0,2.0,2551,175.0,14.0,1000.0,45.0,7.0,0.0,2019-04-08,4.69,4.78,4.73,4.84,4.82,4.71,4.62,0,8.0,8.0,0.0,0.0,1.08,1266.0,2,0,3,277
4332,33356368,2015-08-14,1,4,3,0,0,1,0,1,53.3325,-6.33563,37,2,1.0,4,1.0,1.0,329,49.0,7.0,28.0,0.0,0.0,0.0,,4.603238846835222,4.776713229252243,4.645670391061431,4.828653182042404,4.8437469186524025,4.732065449761524,4.614546800460579,0,2.0,0.0,2.0,0.0,1.3190062812046988,2585.0,3,3,4,172
4333,33368046,2013-02-25,1,4,3,0,1,1,1,1,53.32848,-6.27469,13,0,4.0,2,2.0,2.0,177,120.0,2.0,1125.0,8.0,0.0,0.0,2019-04-21,5.0,5.0,4.63,5.0,5.0,5.0,4.88,0,1.0,1.0,0.0,0.0,0.19,3485.0,2,0,3,283
4334,33371874,2015-10-05,4,1,3,0,1,1,1,1,53.38395,-6.23049,37,2,1.0,4,1.0,1.0,3349,78.0,1.0,28.0,124.0,23.0,7.1321923032480665,2019-04-08,4.76,4.86,4.87,4.94,4.9,4.81,4.7,1,3.0,0.0,3.0,0.0,2.97,2533.0,2,3,4,620
4335,33385705,2019-03-20,1,4,3,0,1,1,0,1,53.35048,-6.26584,59,3,1.0,4,1.0,1.0,1608,17.0,1.0,5.0,7.0,0.0,0.0,2019-04-20,4.67,4.67,4.33,4.5,4.83,5.0,4.67,0,1.0,0.0,0.0,1.0,0.17,1271.0,2,3,4,161
4336,33385761,2016-11-18,4,1,3,1,1,1,1,1,53.34787,-6.28329,9,0,2.0,2,1.0,1.0,3299,150.0,2.0,15.0,34.0,34.0,5.0,2022-02-06,4.91,4.97,4.88,4.97,5.0,4.82,4.82,1,1.0,1.0,0.0,0.0,4.66,2123.0,2,0,3,537
4337,33388680,2017-09-18,4,1,1,1,1,1,1,1,53.32792,-6.2634,16,0,4.0,2,1.0,2.0,5752,150.0,14.0,90.0,21.0,0.0,0.0,2019-08-07,4.9,4.95,4.71,4.9,5.0,5.0,4.76,0,13.0,13.0,0.0,0.0,0.56,1819.0,2,0,3,34
4338,33415092,2014-08-16,4,1,2,0,0,1,1,1,53.35685,-6.25805,40,2,2.0,4,1.0,1.0,6186,118.0,2.0,7.0,9.0,1.0,1.0,2019-04-14,4.78,5.0,5.0,5.0,5.0,5.0,4.89,0,2.0,1.0,1.0,0.0,0.22,2948.0,3,3,4,386
4339,33416276,2018-07-17,4,1,3,0,0,1,1,1,53.34393,-6.23431,16,0,4.0,2,1.0,2.0,5408,358.0,2.0,1125.0,22.0,7.0,0.0,2019-04-16,4.41,4.36,4.41,4.59,4.27,4.91,4.18,1,8.0,8.0,0.0,0.0,0.53,1517.0,3,0,3,374
4340,33426787,2018-08-22,4,1,3,0,1,1,1,1,53.36349,-6.25772,16,0,2.0,2,1.0,1.0,5062,80.0,14.0,92.0,48.0,7.0,1.0,2019-04-17,4.4,4.79,4.52,4.88,4.85,4.85,4.58,0,5.0,5.0,0.0,0.0,1.16,1481.0,2,0,3,499
4341,33441207,2019-03-26,4,1,3,0,1,1,1,1,53.37057,-6.19605,37,2,2.0,3,1.0,1.0,3122,70.0,28.0,1125.0,30.0,26.0,2.0,2019-04-15,4.73,4.9,4.73,4.8,4.73,4.67,4.83,0,4.0,0.0,4.0,0.0,0.72,1265.0,2,3,3,491
4342,33465940,2016-04-30,2,2,2,0,1,1,1,1,53.34721,-6.26428,16,0,4.0,2,1.0,2.0,1545,220.0,6.0,1125.0,27.0,19.0,1.0,2019-05-01,4.77,4.77,4.69,4.92,4.96,4.92,4.58,0,33.12594223536922,25.31341984003077,0.0,0.0,0.66,2325.0,2,0,3,310
4343,33469844,2013-05-16,3,1,2,0,0,1,1,0,53.25232,-6.11629,32,2,1.0,6,2.0,3.0,1172,72.0,2.0,1125.0,14.0,5.0,0.0,2019-06-03,4.77,4.85,4.38,5.0,5.0,5.0,4.92,0,1.0,0.0,1.0,0.0,0.35,3405.0,3,3,6,382
4344,33482033,2019-03-27,1,4,3,0,1,1,0,1,53.34676,-6.27831,31,2,2.0,4,1.0,1.8325749464668095,949,30.0,1.0,1125.0,4.0,0.0,0.0,2019-04-15,4.5,4.5,3.75,4.75,4.75,4.5,4.25,1,1.0,0.0,1.0,0.0,0.1,1264.0,2,3,4,872
4345,33482266,2019-03-31,1,4,3,0,1,1,1,0,53.29093,-6.23899,26,2,1.0,3,1.0,1.0,1235,50.0,7.0,30.0,0.0,0.0,0.0,,4.603238846835222,4.776713229252243,4.645670391061431,4.828653182042404,4.8437469186524025,4.732065449761524,4.614546800460579,0,1.0,0.0,1.0,0.0,1.3190062812046988,1260.0,2,3,3,58
4346,33489359,2011-01-29,1,4,3,0,1,1,1,1,53.34149,-6.2308,9,0,4.0,7,2.0,2.0,661,180.0,2.0,1125.0,0.0,0.0,0.0,,4.603238846835222,4.776713229252243,4.645670391061431,4.828653182042404,4.8437469186524025,4.732065449761524,4.614546800460579,0,1.0,1.0,0.0,0.0,1.3190062812046988,4243.0,2,0,7,338
4347,33494577,2016-03-18,1,4,3,0,1,1,1,0,53.28591,-6.1559,40,2,2.0,4,1.0,1.0,1641,55.0,7.0,1125.0,2.0,0.0,0.0,2019-07-09,4.0,5.0,5.0,5.0,5.0,5.0,5.0,1,1.0,0.0,1.0,0.0,0.05,2368.0,2,3,4,220
4348,33512093,2019-02-06,2,1,2,0,1,1,1,1,53.3644,-6.30918,6,0,8.0,7,4.0,5.0,4826,579.0,3.0,1125.0,18.0,7.0,2.0,2019-12-28,4.89,4.94,4.5,4.94,5.0,4.67,4.5,0,1.0,1.0,0.0,0.0,0.55,1313.0,2,0,7,739
4349,33525659,2017-08-10,1,4,3,0,0,1,1,1,53.33586,-6.28981,13,0,4.0,2,2.0,2.0,1615,200.0,2.0,4.0,0.0,0.0,0.0,,4.603238846835222,4.776713229252243,4.645670391061431,4.828653182042404,4.8437469186524025,4.732065449761524,4.614546800460579,1,1.0,1.0,0.0,0.0,1.3190062812046988,1858.0,3,0,3,249
4350,33525905,2018-12-01,1,4,3,0,5,1,1,1,53.31885,-6.23928,44,2,2.0,3,1.0,1.0,4379,150.0,2.0,1125.0,28.0,0.0,0.0,2019-04-07,4.89,4.89,4.89,4.96,4.89,4.93,4.79,1,1.0,0.0,1.0,0.0,0.67,1380.0,1,3,3,726
4351,33541189,2018-03-24,1,4,3,0,5,1,1,1,53.35254,-6.26553,16,0,6.0,7,2.0,2.0,570,134.0,2.0,1125.0,32.0,0.0,0.0,2019-04-22,4.44,4.59,4.66,4.66,4.72,4.88,4.59,0,10.0,10.0,0.0,0.0,0.77,1632.0,1,0,7,306
4352,33572784,2019-03-04,1,4,1,0,1,1,1,1,53.33472,-6.293,16,0,4.0,2,1.0,2.0,5380,155.0,15.0,365.0,30.0,0.0,0.0,2019-04-12,4.37,4.67,4.63,4.63,4.43,4.33,4.3,0,1.0,1.0,0.0,0.0,0.72,1287.0,2,0,3,392
4353,33581161,2015-06-12,4,1,1,1,1,1,1,1,53.38741,-6.23835,37,2,6.0,4,2.0,4.0,3993,77.0,2.0,10.0,0.0,0.0,0.0,,4.603238846835222,4.776713229252243,4.645670391061431,4.828653182042404,4.8437469186524025,4.732065449761524,4.614546800460579,1,2.0,0.0,2.0,0.0,1.3190062812046988,2648.0,2,3,4,632
4354,33609032,2018-07-05,3,1,2,0,1,1,1,1,53.33361955566672,-6.282070580396929,37,2,1.0,6,1.0,1.0,3440,56.0,90.0,365.0,1.0,0.0,0.0,2020-11-05,4.0,5.0,4.0,5.0,5.0,5.0,4.0,0,2.0,1.0,1.0,0.0,0.04,1529.0,2,3,6,659
4355,33611917,2016-03-06,4,1,0,0,1,1,1,1,53.33073,-6.24888,31,2,1.0,6,1.0,1.0,6269,100.0,7.0,120.0,1.0,1.0,0.0,2022-04-30,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,1.0,0.0,1.0,0.0,0.22,2380.0,2,3,6,361
4356,33637890,2016-01-08,1,4,3,0,1,1,0,0,53.28832,-6.26182,37,2,2.0,3,1.0,1.0,6398,65.0,2.0,1125.0,5.0,0.0,0.0,2019-05-26,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,1.0,0.0,1.0,0.0,0.12,2438.0,2,3,3,321
4357,33648748,2013-07-08,1,4,3,0,1,1,0,1,53.36084,-6.2443,37,2,3.0,3,1.0,2.0,1020,60.0,2.0,100.0,33.0,0.0,0.0,2019-04-16,4.27,4.61,4.39,4.73,4.64,4.55,4.18,1,7.0,1.0,6.0,0.0,0.79,3352.0,2,3,3,214
4358,33649140,2013-07-08,1,4,3,0,1,1,0,1,53.36128,-6.24477,37,2,2.0,6,1.0,1.0,1020,60.0,2.0,100.0,25.0,0.0,0.0,2019-04-14,4.12,4.52,4.44,4.92,4.72,4.52,3.96,1,7.0,1.0,6.0,0.0,0.6,3352.0,2,3,6,214
4359,33676294,2012-07-16,1,4,3,0,1,1,1,2,53.39047,-6.39445,40,2,1.0,3,1.0,1.0,632,39.0,1.0,1125.0,1.0,0.0,0.0,2019-04-19,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,1.0,0.0,1.0,0.0,0.02,3709.0,2,3,3,266
4360,33679313,2013-07-08,1,4,3,0,1,1,0,1,53.36245,-6.2448,37,2,3.0,3,1.0,2.0,1020,60.0,2.0,100.0,43.0,0.0,0.0,2019-04-22,4.09,4.7,4.49,4.88,4.81,4.51,4.28,1,7.0,1.0,6.0,0.0,1.04,3352.0,2,3,3,214
4361,33681132,2017-04-28,4,3,2,0,0,1,1,1,53.31454,-6.20672,17,0,5.0,7,2.0,3.0,4589,185.0,1.0,1125.0,24.0,4.0,0.0,2019-05-04,4.24,4.24,4.52,4.05,4.52,4.48,4.05,0,14.0,13.0,0.0,0.0,0.59,1962.0,3,0,7,463
4362,33681271,2012-10-12,4,1,3,0,5,1,1,1,53.34128,-6.23661,16,0,2.0,5,1.0,1.0,2862,85.0,7.0,1125.0,6.0,0.0,0.0,2019-04-14,4.0,4.33,4.17,4.67,4.5,4.67,4.0,1,11.0,11.0,0.0,0.0,0.14,3621.0,1,0,5,318
4363,33701696,2016-05-08,1,4,3,0,1,1,1,1,53.33985,-6.28131,37,2,1.0,4,1.0,1.0,486,25.0,2.0,1125.0,3.0,0.0,0.0,2019-04-17,3.0,4.0,4.0,5.0,4.5,5.0,4.0,0,1.0,0.0,1.0,0.0,0.07,2317.0,2,3,4,232
4364,33704454,2019-04-05,1,4,3,0,1,1,0,2,53.40667,-6.39953,40,2,2.0,4,1.0,1.0,132,40.0,1.0,5.0,15.0,0.0,0.0,2019-05-25,4.75,4.92,5.0,5.0,5.0,4.33,4.25,0,1.0,0.0,1.0,0.0,0.37,1255.0,2,3,4,330
4365,33704867,2016-06-13,1,4,3,0,1,1,0,1,53.33883,-6.22371,13,0,4.0,7,2.0,1.0,4356,250.0,2.0,14.0,0.0,0.0,0.0,,4.603238846835222,4.776713229252243,4.645670391061431,4.828653182042404,4.8437469186524025,4.732065449761524,4.614546800460579,1,1.0,1.0,0.0,0.0,1.3190062812046988,2281.0,2,0,7,602
4366,33710320,2013-07-08,1,4,3,0,1,1,0,1,53.36236,-6.24321,37,2,3.0,6,1.0,2.0,1020,60.0,2.0,1125.0,37.0,0.0,0.0,2019-04-17,4.16,4.59,4.3,4.86,4.84,4.24,4.16,1,7.0,1.0,6.0,0.0,0.89,3352.0,2,3,6,214
4367,33730253,2017-09-18,4,1,1,1,1,1,1,1,53.32998,-6.26364,16,0,2.0,2,1.0,1.0,5754,129.0,14.0,90.0,41.0,6.0,1.0,2019-07-07,4.95,4.95,4.83,4.95,4.98,4.95,4.8,1,13.0,13.0,0.0,0.0,1.06,1819.0,2,0,3,41
4368,33730762,2015-07-10,1,4,3,0,1,1,1,1,53.40474,-6.18345,9,0,5.0,7,2.0,2.0,2475,105.0,2.0,1125.0,37.0,0.0,0.0,2019-05-15,4.71,4.83,4.69,4.94,4.97,4.86,4.6,0,1.0,1.0,0.0,0.0,0.91,2620.0,2,0,7,246
4369,33737083,2017-12-12,4,1,3,0,0,1,1,0,53.29716,-6.16757,16,0,2.0,5,1.0,1.0,2785,153.0,14.0,999.0,10.0,2.0,0.0,2019-08-10,4.4,4.8,4.3,4.7,4.8,4.9,4.1,1,33.12594223536922,25.31341984003077,0.0,0.0,0.27,1734.0,3,0,5,355
4370,33741110,2019-03-26,4,1,3,0,1,1,1,1,53.37028,-6.19609,37,2,2.0,4,1.0,1.0,3126,70.0,28.0,1125.0,12.0,10.0,0.0,2019-04-15,4.75,5.0,4.67,4.92,5.0,4.33,4.75,0,4.0,0.0,4.0,0.0,0.29,1265.0,2,3,4,563
4371,33744753,2017-01-15,1,4,3,0,1,1,1,1,53.35811,-6.25936,16,0,2.0,2,1.5239777204184215,1.0,4528,187.0,15.0,365.0,27.0,0.0,0.0,2019-04-26,4.52,4.67,4.56,4.93,4.78,4.07,4.37,0,1.0,1.0,0.0,0.0,0.66,2065.0,2,0,3,389
4372,33746794,2014-08-16,4,1,2,0,0,1,1,1,53.35684,-6.25796,16,0,4.0,2,2.0,2.0,4027,149.0,2.0,1125.0,1.0,0.0,0.0,2019-04-28,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,2.0,1.0,1.0,0.0,0.02,2948.0,3,0,3,454
4373,33760253,2017-07-17,1,4,3,0,1,1,0,1,53.33874,-6.28148,44,2,2.0,4,1.0,1.0,3045,44.0,1.0,1125.0,1.0,0.0,0.0,2019-09-01,5.0,5.0,4.0,5.0,5.0,5.0,5.0,1,1.0,0.0,1.0,0.0,0.03,1882.0,2,3,4,209
4374,33765844,2019-03-21,4,1,2,0,1,1,1,1,53.38672,-6.27918,37,2,1.0,4,1.0,1.8325749464668095,5399,35.0,2.0,1125.0,27.0,10.0,1.0,2019-04-21,4.7,4.78,4.52,4.81,4.81,4.56,4.67,1,4.0,0.0,4.0,0.0,0.65,1270.0,2,3,4,692
4375,33828558,2017-12-07,1,4,3,0,1,1,1,1,53.34598,-6.28187,16,0,2.0,2,1.0,1.0,4175,180.0,2.0,1125.0,1.0,0.0,0.0,2019-07-07,5.0,5.0,5.0,5.0,5.0,4.0,4.0,1,2.0,1.0,1.0,0.0,0.03,1739.0,2,0,3,358
