id,host_since,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms_text,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month,host_days_active,verification_count,property_type_category,bathrooms_type,amenities_count,review_mean
39314907,2015-08-12,1,4,3,0,1,1,1,1,53.35631,-6.24159,13,0,8.671544170113124,7,4.0,5.895590181708249,4960,179.0,1.0,30.0,10.0,0.0,0.0,2019-10-24,5.0,5.0,4.8,4.9,5.0,4.9,4.9,1,1.0,1.0,0.0,0.0,0.28,2587.0,2,0,7,483,0.1342586897643218
39320042,2015-07-06,1,4,3,0,1,1,1,1,53.34126,-6.23268,31,2,3.0,4,1.0,1.0,4420,70.0,1.0,1125.0,2.0,0.0,0.0,2019-10-16,5.0,5.0,4.5,5.0,5.0,5.0,5.0,1,1.0,0.0,1.0,0.0,0.06,2624.0,2,3,4,426,0.1098901098901098
39339542,2013-08-07,1,4,3,0,0,1,1,2,53.38493,-6.37569,14,0,4.0,2,1.0,2.0,2319,115.0,1.0,7.0,1.0,0.0,0.0,2019-10-27,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,1.0,1.0,0.0,0.0,0.03,3322.0,3,0,3,196,0.1111111111111111
39364267,2017-06-02,1,4,3,0,3,1,1,0,53.3022,-6.22885,9,0,2.0,2,1.0,1.0,2631,90.0,5.0,1125.0,2.0,0.0,0.0,2019-10-18,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,1.0,1.0,0.0,0.0,0.06,1927.0,1,0,3,144,0.1055555555555555
39406098,2019-10-16,1,4,0,0,1,1,1,0,53.29286,-6.22046,13,0,6.0,13,3.0,4.0,4582,300.0,2.0,1125.0,7.0,0.0,0.0,2019-10-31,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,1.0,1.0,0.0,0.0,0.2,1061.0,2,0,13,433,0.082171997349111
39417372,2016-06-10,1,4,3,0,1,1,1,1,53.32343,-6.30655,13,0,3.0,5,1.0,2.0,2469,80.0,7.0,19.0,1.0,0.0,0.0,2020-01-06,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,1.0,1.0,0.0,0.0,0.03,2284.0,2,0,5,214,0.0434782608695652
39427560,2019-04-09,4,1,2,0,1,1,1,0,53.23245,-6.13964,37,2,1.0,4,1.0,1.0,1103,83.0,3.0,1125.0,6.0,6.0,2.0,2021-12-11,4.67,4.67,4.5,5.0,5.0,5.0,4.67,0,2.0,0.0,2.0,0.0,0.65,1251.0,2,3,4,224,0.243701443625166
39441556,2012-04-29,1,4,3,0,0,1,1,1,53.34388,-6.27397,9,0,4.0,7,2.0,2.0,125,99.0,2.0,1125.0,8.0,0.0,0.0,2019-11-18,4.63,4.5,4.5,5.0,5.0,5.0,5.0,0,1.0,1.0,0.0,0.0,0.23,3787.0,3,0,7,224,0.0598389168156928
39444575,2015-04-15,4,3,3,0,1,1,1,1,53.33915,-6.26492,16,0,4.0,2,1.0,2.0,5796,218.0,14.0,1125.0,37.0,7.0,0.0,2019-10-28,4.92,4.97,4.81,4.84,4.81,4.92,4.73,0,33.12594223536922,25.31341984003077,0.0,0.0,1.06,2706.0,2,0,3,667,0.0748646181960334
39483660,2019-10-19,1,4,3,0,1,1,0,0,53.27849,-6.19788,40,2,1.0,3,1.0,1.0,1157,50.0,3.0,60.0,1.0,0.0,0.0,2020-01-31,5.0,5.0,4.0,5.0,5.0,5.0,5.0,0,1.0,0.0,1.0,0.0,0.03,1058.0,2,3,3,52,0.0669642857142857
39485083,2012-10-14,4,1,3,0,1,1,1,1,53.34543,-6.28221,31,2,2.0,4,1.0,1.0,3384,104.0,3.0,15.0,9.0,7.0,3.0,2020-01-20,4.67,4.33,4.67,4.67,4.89,4.89,4.44,1,1.0,0.0,1.0,0.0,0.28,3619.0,2,3,4,757,0.0995900168001617
39514434,2016-02-28,4,1,3,1,1,1,1,1,53.37624,-6.33327,40,2,2.0,3,1.0,1.0,648,90.0,2.0,7.0,34.0,19.0,2.0,2019-10-28,4.71,4.76,4.85,4.97,4.85,4.82,4.62,1,1.0,0.0,1.0,0.0,0.97,2387.0,2,3,3,364,0.123507334825259
39527873,2014-11-03,4,1,3,1,1,1,1,1,53.37562,-6.2269,37,2,2.0,5,1.0,1.0,3471,103.0,2.0,1125.0,83.0,62.0,5.0,2019-10-30,4.93,4.96,4.93,4.98,4.99,4.76,4.82,0,2.0,0.0,2.0,0.0,2.37,2869.0,2,3,5,881,0.0885434710619921
39541753,2016-08-13,2,2,2,0,1,1,1,1,53.33835,-6.28543,35,2,2.0,8,2.0,1.0,2249,140.0,2.0,1125.0,21.0,18.0,1.0,2019-11-10,4.76,4.71,4.57,4.86,4.86,4.62,4.48,0,1.0,0.0,1.0,0.0,0.61,2220.0,2,3,8,121,0.1306704751538311
39553940,2017-09-01,1,4,3,0,1,1,1,1,53.34024,-6.36258,37,2,2.0,4,1.0,1.0,1498,30.0,1.0,5.0,1.0,0.0,0.0,2019-11-04,3.0,5.0,5.0,5.0,5.0,3.674308441552984,3.289148989235997,1,1.0,0.0,1.0,0.0,0.03,1836.0,2,3,4,183,0.3333333333333333
39556516,2014-01-20,2,2,0,0,1,1,1,1,53.35484,-6.23755,18,0,4.0,7,2.0,2.0,3971,486.0,2.0,1125.0,27.0,25.0,3.0,2020-01-01,4.63,4.7,4.26,4.89,4.89,4.44,4.52,0,1.0,1.0,0.0,0.0,0.82,3156.0,2,0,7,480,0.071459838020216
39585886,2016-08-16,1,4,3,0,1,1,1,1,53.3559,-6.25834,40,2,1.0,2,1.0,1.0,3985,40.0,1.0,4.0,4.0,0.0,0.0,2019-10-28,4.0,4.0,3.055738338062441,5.0,5.0,5.0,4.0,0,1.0,0.0,1.0,0.0,0.11,2217.0,2,3,3,416,0.0850644122383252
39602193,2014-11-03,4,1,3,1,1,1,1,1,53.37337,-6.22689,37,2,1.0,4,1.0,1.0,3773,92.0,2.0,1125.0,23.0,13.0,5.0,2019-11-08,4.96,4.87,5.0,4.91,4.96,4.61,4.74,0,2.0,0.0,2.0,0.0,0.66,2869.0,2,3,4,536,0.1664633976862
39606602,2019-09-27,1,4,3,0,1,1,1,2,53.40157,-6.43654,16,0,2.0,2,1.5239777204184215,1.0,2169,60.0,1.0,1125.0,2.0,0.0,0.0,2019-10-30,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,1.0,1.0,0.0,0.0,0.06,1080.0,2,0,3,235,0.1214285714285714
39619533,2019-08-14,3,2,1,0,5,1,1,1,53.34701,-6.25387,16,0,2.0,2,1.0,1.0,5148,180.0,7.0,15.0,20.0,11.0,1.0,2020-02-03,4.35,4.5,4.65,4.5,4.35,4.8,4.3,0,1.0,1.0,0.0,0.0,0.63,1124.0,1,0,3,409,0.0980016015118872
39663979,2019-06-16,3,2,1,0,1,1,1,1,53.31732,-6.27191,37,2,1.0,8,1.0,2.0,1802,95.0,30.0,1125.0,6.0,0.0,0.0,2019-11-03,5.0,4.83,5.0,5.0,4.83,4.83,4.67,0,5.0,0.0,5.0,0.0,0.17,1183.0,2,3,8,311,0.2072463768115942
39695236,2019-10-28,1,4,3,0,1,1,1,1,53.37667,-6.24579,40,2,2.0,4,1.0,2.0,1104,27.0,2.0,40.0,16.0,0.0,0.0,2019-11-11,4.75,4.94,4.94,4.88,5.0,4.56,4.69,0,1.0,0.0,1.0,0.0,0.46,1049.0,2,3,4,156,0.0590692278430002
39721061,2015-02-26,4,1,3,1,1,1,1,1,53.33289,-6.22578,18,0,4.0,7,2.0,2.0,4312,199.0,3.0,4.0,14.0,11.0,2.0,2019-11-10,5.0,4.93,4.71,5.0,4.93,4.79,4.79,0,2.0,1.0,1.0,0.0,0.4,2754.0,2,0,7,545,0.1028914441539691
39744712,2017-01-23,4,1,3,0,1,1,1,2,53.39989,-6.3855,37,2,2.0,1,1.0,1.0,1250,97.0,1.0,1125.0,17.0,15.0,5.0,2019-11-07,4.82,4.88,4.88,4.76,4.88,4.59,4.65,0,10.0,2.0,8.0,0.0,0.49,2057.0,2,3,1,284,0.1701826301574336
39745766,2013-11-17,3,1,2,0,1,1,1,1,53.34239,-6.2975,44,2,2.0,5,1.0,1.0,6143,114.0,4.0,1125.0,21.0,16.0,1.0,2020-10-05,4.95,5.0,4.95,4.95,5.0,4.86,4.95,0,1.0,0.0,1.0,0.0,0.89,3220.0,2,3,5,1011,0.0546843066189258
39750846,2011-07-19,1,4,3,0,5,1,0,0,53.25034,-6.20481,16,0,5.0,9,2.0,2.0,2112,110.0,2.0,28.0,6.0,0.0,0.0,2019-11-14,5.0,5.0,4.83,4.67,5.0,4.5,4.67,1,1.0,1.0,0.0,0.0,0.17,4072.0,1,0,9,262,0.0826873698197227
39770157,2017-07-25,1,4,3,0,0,1,1,1,53.32867,-6.27647,40,2,2.0,6,1.0,2.0,4364,45.0,1.0,7.0,10.0,0.0,0.0,2020-01-10,4.4,4.9,3.9,4.9,5.0,4.8,4.6,1,1.0,0.0,1.0,0.0,0.31,1874.0,3,3,6,632,0.1265383998717332
39777561,2014-07-26,1,4,3,0,1,1,1,1,53.32984,-6.27408,40,2,2.0,4,1.0,1.0,4601,65.0,4.0,1125.0,3.0,0.0,0.0,2019-11-12,3.5,3.5672808323160057,5.0,5.0,4.5,5.0,3.289148989235997,1,2.0,0.0,2.0,0.0,0.09,2969.0,2,3,4,352,0.0813833225597931
39788249,2019-10-30,1,4,3,0,4,1,1,1,53.341,-6.35603,37,2,1.0,4,1.0,1.0,4473,24.0,4.0,1125.0,1.0,0.0,0.0,2019-12-07,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,1.0,0.0,1.0,0.0,0.03,1047.0,2,3,4,447,0.0264127764127764
39795425,2019-10-02,3,3,3,0,1,1,1,0,53.26963,-6.2269,37,2,4.0,8,1.0,2.0,4396,100.0,2.0,90.0,16.0,7.0,0.0,2019-11-17,3.25,3.5672808323160057,3.055738338062441,3.7392377616303087,3.81776307111562,4.13,3.289148989235997,0,2.0,0.0,2.0,0.0,0.47,1075.0,2,3,8,563,0.1689010226015875
39795835,2019-10-02,3,3,3,0,1,1,1,0,53.26916,-6.2262,37,2,2.0,8,1.0,1.0,4408,78.0,2.0,90.0,20.0,16.0,1.0,2020-01-06,4.3,4.15,4.0,4.65,4.4,4.4,4.3,0,2.0,0.0,2.0,0.0,0.61,1075.0,2,3,8,594,0.0872122282998847
39814391,2015-02-26,4,1,3,1,1,1,1,1,53.33363,-6.2261,44,2,2.0,5,1.0,1.0,5846,48.0,1.0,7.0,17.0,7.0,0.0,2019-11-13,4.82,4.65,4.76,4.94,4.94,4.35,4.59,0,2.0,1.0,1.0,0.0,0.49,2754.0,2,3,5,792,0.08091075774881
39815830,2015-12-26,1,4,3,0,1,1,0,1,53.33404,-6.27678,61,0,2.0,5,1.5239777204184215,1.0,2518,68.0,2.0,20.0,1.0,0.0,0.0,2020-01-03,5.0,5.0,5.0,5.0,5.0,4.0,4.0,1,1.0,1.0,0.0,0.0,0.03,2451.0,2,2,5,200,0.0476190476190476
39820233,2015-10-05,4,1,3,0,1,1,1,1,53.38242,-6.23239,37,2,2.0,5,1.0,2.0,3334,140.0,1.0,28.0,27.0,10.0,0.0,2019-11-23,4.56,4.78,4.56,4.78,4.81,4.67,4.52,0,3.0,0.0,3.0,0.0,0.79,2533.0,2,3,5,437,0.1126980988991655
39834808,2019-11-03,1,4,3,0,1,1,1,1,53.33524,-6.23701,18,0,8.671544170113124,13,4.280988580872517,5.895590181708249,4434,1200.0,2.0,1125.0,2.0,0.0,0.0,2020-03-16,4.0,5.0,4.0,5.0,5.0,5.0,4.0,1,1.0,1.0,0.0,0.0,0.07,1043.0,2,0,13,763,0.037221459096459
39835646,2015-08-16,4,1,3,1,1,1,1,2,53.48887,-6.14949,37,2,2.0,3,1.0,1.0,3612,70.0,2.0,1125.0,46.0,36.0,5.0,2019-11-08,4.93,4.96,5.0,4.96,4.93,4.76,4.76,0,1.0,0.0,1.0,0.0,1.33,2583.0,2,3,3,533,0.0839850719729772
39840572,2019-11-03,1,4,3,0,1,1,0,1,53.35017,-6.26605,31,2,2.0,6,1.0,1.0,5420,65.0,1.0,1125.0,10.0,0.0,0.0,2019-11-25,4.78,4.56,4.33,4.89,4.67,4.89,4.22,1,1.0,0.0,1.0,0.0,0.29,1043.0,2,3,6,473,0.1371283253891949
39868299,2019-11-01,1,4,1,1,1,1,0,1,53.34954,-6.26682,40,2,2.0,4,1.0,1.0,208,85.0,2.0,30.0,10.0,1.0,0.0,2020-01-08,4.7,4.7,4.7,4.8,4.9,4.9,4.4,1,2.0,0.0,2.0,0.0,0.31,1045.0,2,3,4,210,0.0882287819839942
39888150,2013-05-21,3,1,0,0,1,1,1,2,53.48697,-6.1533,40,2,2.0,3,1.0,1.0,5594,43.0,15.0,90.0,2.0,2.0,0.0,2021-10-08,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,1.0,0.0,1.0,0.0,0.18,3400.0,2,3,3,916,0.0250683922558922
39889847,2019-10-30,4,3,3,0,0,1,1,1,53.34851,-6.28006,49,2,2.0,2,1.0,1.0,1965,263.0,1.0,1125.0,77.0,47.0,2.0,2019-11-15,4.71,4.9,4.9,4.87,4.88,4.65,4.35,1,3.0,0.0,3.0,0.0,2.24,1047.0,3,1,3,250,0.1502244788211361
39895442,2014-04-30,1,4,3,0,0,1,1,1,53.33383,-6.2641,40,2,2.0,4,1.0,1.0,2195,58.0,2.0,1125.0,1.0,0.0,0.0,2020-02-03,2.288915265867955,4.776713229252243,4.645670391061431,4.828653182042404,4.8437469186524025,4.732065449761524,4.614546800460579,0,1.0,0.0,1.0,0.0,0.03,3056.0,3,3,4,319,0.1
39914831,2017-01-23,4,1,3,0,1,1,1,2,53.40064,-6.3843,37,2,2.0,2,1.0,1.0,1249,96.0,1.0,1125.0,19.0,14.0,6.0,2020-01-21,4.28,4.56,4.56,4.39,4.44,4.11,3.94,1,10.0,2.0,8.0,0.0,0.59,2057.0,2,3,3,245,0.167515843191086
39914946,2017-01-23,4,1,3,0,1,1,1,2,53.4014,-6.38592,37,2,2.0,4,1.0,1.8325749464668093,1248,94.0,1.0,1125.0,24.0,13.0,6.0,2019-12-01,4.63,4.79,4.67,4.79,4.75,4.33,4.5,1,10.0,2.0,8.0,0.0,0.71,2057.0,2,3,4,278,0.1244452017693917
39977570,2017-09-26,3,3,2,1,1,1,1,3,53.28439,-6.33871,37,2,1.0,1,1.0,1.0,3193,42.0,1.0,10.0,48.0,47.0,6.0,2021-05-20,5.0,5.0,4.98,5.0,5.0,4.81,4.98,0,2.0,0.0,2.0,0.0,2.99,1811.0,2,3,1,642,0.1164493698927795
39982451,2017-12-12,4,1,3,0,0,1,1,1,53.34523,-6.24544,16,0,4.0,2,2.0,2.0,5376,195.0,28.0,999.0,10.0,5.0,0.0,2021-01-13,4.6,4.7,4.7,4.9,4.9,4.9,4.6,1,33.12594223536922,25.31341984003077,0.0,0.0,0.49,1734.0,3,0,3,326,0.1890035302218773
39988290,2019-11-09,1,4,3,0,5,1,1,2,53.40035,-6.38522,37,2,2.0,3,1.0,1.0,1510,83.0,1.0,30.0,8.0,0.0,0.0,2019-11-30,4.5,5.0,4.5,5.0,4.5,4.75,4.75,0,2.0,0.0,2.0,0.0,0.24,1037.0,1,3,3,262,0.1356195887445887
39989926,2019-11-09,1,4,3,0,5,1,1,2,53.40171,-6.3855,37,2,2.0,3,1.0,1.0,1234,50.0,1.0,30.0,3.0,0.0,0.0,2020-03-17,4.67,5.0,5.0,4.33,4.67,4.67,4.33,1,2.0,0.0,2.0,0.0,0.1,1037.0,1,3,3,187,0.1875
39996993,2014-07-14,1,4,1,1,1,1,1,1,53.34592,-6.27952,16,0,2.0,2,1.0,1.0,5119,129.0,9.0,1125.0,18.0,6.0,0.0,2019-12-08,4.89,5.0,4.78,5.0,5.0,4.89,4.78,0,1.0,1.0,0.0,0.0,0.53,2981.0,2,0,3,378,0.1067202530972702
40003891,2016-07-13,1,4,3,0,0,1,1,1,53.33972,-6.23762,40,2,2.0,3,1.0,1.0,2299,39.0,28.0,150.0,4.0,0.0,0.0,2019-12-01,4.75,4.75,4.75,4.5,4.5,4.5,4.5,0,1.0,0.0,1.0,0.0,0.12,2251.0,3,3,3,184,0.1730414772291895
40018460,2015-03-28,1,4,3,0,1,1,1,1,53.34419,-6.24011,37,2,2.0,5,1.0,1.8325749464668093,2068,80.0,1.0,1125.0,3.0,0.0,0.0,2019-11-24,5.0,5.0,5.0,4.67,5.0,5.0,5.0,1,1.0,0.0,1.0,0.0,0.09,2724.0,2,3,5,310,0.0689102564102564
40018779,2016-04-28,1,4,3,0,1,1,1,1,53.35027,-6.25413,16,0,1.0,2,1.0,3.0,3305,70.0,1.0,1125.0,1.0,0.0,0.0,2019-11-16,5.0,5.0,4.0,5.0,5.0,5.0,4.0,0,1.0,1.0,0.0,0.0,0.03,2327.0,2,0,3,189,0.0833333333333333
40025152,2014-02-07,4,3,3,1,1,1,0,1,53.34235,-6.2727,9,0,6.0,7,3.0,4.0,4584,117.0,14.0,1125.0,10.0,2.0,0.0,2019-12-09,4.8,4.8,4.8,5.0,4.9,4.8,4.6,0,20.0,20.0,0.0,0.0,0.3,3138.0,2,0,7,384,0.1421790712105113
40026440,2019-06-04,1,4,3,0,1,1,1,1,53.35042,-6.26105,31,2,2.0,6,1.0,1.0,4641,47.0,4.0,60.0,2.0,0.0,0.0,2020-01-09,5.0,4.5,5.0,4.5,5.0,5.0,5.0,0,2.0,0.0,2.0,0.0,0.06,1195.0,2,3,6,528,0.0402864691976081
40036290,2011-09-27,4,1,1,0,0,1,1,1,53.32928,-6.25886,16,0,4.0,2,2.0,2.0,2834,400.0,3.0,31.0,5.0,0.0,0.0,2019-11-25,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,1.0,1.0,0.0,0.0,0.15,4002.0,3,0,3,514,0.0764291101055806
40050072,2017-05-13,1,4,3,0,1,1,1,1,53.36254,-6.18321,37,2,2.0,3,1.0,1.0,1496,60.0,1.0,1125.0,2.0,0.0,0.0,2019-11-24,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,1.0,0.0,1.0,0.0,0.06,1947.0,2,3,3,313,0.0833333333333333
40060687,2019-11-12,1,4,3,0,1,1,1,2,53.45134,-6.23868,37,2,2.0,9,1.0,2.0,4210,45.0,1.0,28.0,12.0,0.0,0.0,2020-01-02,5.0,5.0,5.0,5.0,4.92,4.92,4.92,1,4.0,0.0,4.0,0.0,0.37,1034.0,2,3,9,398,0.0921572192898386
40088752,2015-03-08,1,4,3,0,5,1,1,3,53.28119,-6.3034,40,2,2.0,4,1.0,1.0,1133,35.0,2.0,1125.0,5.0,0.0,0.0,2020-01-15,4.0,5.0,3.5,4.0,4.5,5.0,5.0,0,1.0,0.0,1.0,0.0,0.15,2744.0,1,3,4,192,0.0990849673202614
40089331,2019-11-13,1,4,3,0,1,1,1,1,53.34612,-6.26694,40,2,2.0,4,1.0,1.0,1708,50.0,2.0,7.0,6.0,0.0,0.0,2019-11-17,4.0,4.33,3.83,4.5,4.83,5.0,4.5,1,1.0,0.0,1.0,0.0,0.17,1033.0,2,3,4,223,0.0739154942279942
40091326,2012-01-30,1,4,3,0,1,1,1,1,53.33324,-6.27324,18,0,5.0,5,3.0,3.0,2491,300.0,4.0,10.0,1.0,0.0,0.0,2019-12-31,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,1.0,1.0,0.0,0.0,0.03,3877.0,2,0,5,233,0.125
40103275,2011-02-23,4,1,3,1,1,1,1,1,53.33083,-6.26851,10,0,3.0,2,2.0,3.0,3439,316.0,3.0,1125.0,55.0,35.0,2.0,2019-12-28,4.95,4.95,4.93,5.0,5.0,4.95,4.87,0,1.0,1.0,0.0,0.0,1.67,4218.0,2,0,3,641,0.0763430301823488
40107477,2016-03-29,3,1,0,0,1,1,1,2,53.38591,-6.06799,13,0,4.0,9,2.0,3.0,4060,229.0,5.0,1125.0,6.0,4.0,0.0,2021-07-18,4.83,4.83,4.83,4.83,5.0,5.0,4.67,0,1.0,1.0,0.0,0.0,0.43,2357.0,2,0,9,473,0.0414470495496445
40115872,2017-06-28,1,4,3,0,5,1,1,1,53.35728,-6.25085,37,2,2.0,4,1.5239777204184215,1.0,2408,45.0,1.0,1125.0,8.0,0.0,0.0,2019-11-24,5.0,4.88,4.75,5.0,5.0,4.63,5.0,1,3.0,0.0,3.0,0.0,0.23,1901.0,1,3,4,196,0.1421130952380952
40138082,2018-02-09,1,4,3,0,1,1,0,1,53.32083,-6.32637,13,0,4.0,2,2.0,2.0,2495,110.0,2.0,21.0,4.0,0.0,0.0,2019-12-30,5.0,5.0,4.75,5.0,4.75,4.5,4.75,1,1.0,1.0,0.0,0.0,0.12,1675.0,2,0,3,210,0.0764350233100233
40150546,2012-11-25,3,1,0,0,1,1,1,2,53.4925569505988,-6.10493,37,2,1.0,10,1.0,1.0,2968,60.0,2.0,14.0,1.0,1.0,0.0,2022-07-04,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,1.0,0.0,1.0,0.0,0.42,3577.0,2,3,10,440,0.0909090909090909
40165176,2015-08-07,1,4,3,0,1,1,1,2,53.38575,-6.14021,13,0,4.0,7,3.0,3.0,6236,160.0,6.0,25.0,4.0,0.0,0.0,2019-12-15,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,1.0,1.0,0.0,0.0,0.12,2592.0,2,0,7,548,0.0696926654587944
40167231,2017-04-01,1,4,3,0,1,1,1,1,53.34846,-6.24234,40,2,2.0,3,1.0,1.0,2562,100.0,1.0,14.0,14.0,0.0,0.0,2019-11-30,4.86,4.86,4.71,4.93,5.0,4.93,4.79,0,1.0,0.0,1.0,0.0,0.41,1989.0,2,3,3,284,0.1527618158182586
40205851,2019-11-15,4,1,1,0,1,1,1,0,53.22952,-6.12182,13,0,8.0,9,4.0,5.0,4039,200.0,4.0,1125.0,15.0,5.0,2.0,2020-01-02,5.0,5.0,4.93,5.0,5.0,5.0,4.73,0,1.0,1.0,0.0,0.0,0.46,1031.0,2,0,9,610,0.0511406403979103
40206084,2019-11-11,4,1,0,0,1,1,1,0,53.29167,-6.12974,16,0,6.0,2,2.0,3.0,5162,188.0,13.0,60.0,18.0,5.0,1.0,2019-12-28,4.78,4.94,4.83,4.83,4.72,5.0,4.61,0,1.0,1.0,0.0,0.0,0.55,1035.0,2,0,3,502,0.1097879940767559
40231347,2017-11-28,1,4,3,0,1,1,1,1,53.35439,-6.25492,16,0,2.0,2,1.0,1.0,4336,85.0,4.0,14.0,2.0,0.0,0.0,2020-01-14,5.0,5.0,5.0,4.5,5.0,5.0,5.0,0,1.0,1.0,0.0,0.0,0.06,1748.0,2,0,3,407,0.3125
40246277,2012-07-04,4,1,3,0,1,1,1,1,53.34153,-6.27493,18,0,4.0,2,2.0,2.0,4940,245.0,7.0,1125.0,74.0,38.0,4.0,2019-12-01,4.89,4.86,4.91,4.89,4.93,4.95,4.8,0,1.0,1.0,0.0,0.0,2.18,3721.0,2,0,3,399,0.0883353657674434
40247761,2019-11-19,1,4,3,0,5,1,1,1,53.33351,-6.23296,40,2,2.0,5,1.0,1.0,4331,249.0,2.0,7.0,1.0,0.0,0.0,2020-01-01,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,1.0,0.0,1.0,0.0,0.03,1027.0,1,3,5,528,0.1111111111111111
40248083,2017-06-28,1,4,3,0,5,1,1,1,53.3553,-6.25264,37,2,5.0,6,1.0,4.0,2546,40.0,1.0,1125.0,4.0,0.0,0.0,2019-11-24,5.0,5.0,5.0,5.0,5.0,4.75,5.0,1,3.0,0.0,3.0,0.0,0.12,1901.0,1,3,6,248,0.0654207265482136
40254648,2019-11-20,4,1,2,1,5,1,0,1,53.32209,-6.2562,44,2,1.0,4,1.0,1.0,2567,55.0,2.0,7.0,45.0,16.0,0.0,2019-12-01,5.0,5.0,5.0,4.96,5.0,4.96,5.0,0,1.0,0.0,1.0,0.0,1.33,1026.0,1,3,4,265,0.0762972475045677
40277556,2015-12-14,3,2,2,0,1,1,0,2,53.39233,-6.36927,40,2,2.0,3,1.0,1.0,511,100.0,2.0,10.0,2.0,2.0,1.0,2022-07-22,5.0,5.0,5.0,5.0,5.0,4.0,5.0,0,1.0,0.0,1.0,0.0,1.13,2463.0,2,3,3,250,0.0577956989247311
40301526,2012-12-12,3,1,0,0,1,1,1,1,53.34167,-6.27367,16,0,4.0,2,1.0,2.0,5075,230.0,15.0,1125.0,4.0,0.0,0.0,2020-01-03,5.0,5.0,5.0,4.75,5.0,5.0,5.0,1,2.0,1.0,1.0,0.0,0.12,3560.0,2,0,3,488,0.0386315160764236
40328567,2018-11-15,2,3,2,0,5,1,1,1,53.3488,-6.2327,40,2,1.0,2,1.0,1.0,5405,99.0,5.0,1125.0,4.0,4.0,2.0,2022-03-12,5.0,5.0,5.0,4.5,4.25,5.0,5.0,0,1.0,0.0,1.0,0.0,0.65,1396.0,1,3,3,360,0.1674450549450549
40334027,2019-08-18,1,4,3,0,1,1,0,1,53.36732,-6.27237,13,0,8.671544170113124,5,3.0,5.895590181708249,4134,750.0,90.74962204678724,1125.0,2.0,0.0,0.0,2020-01-03,5.0,5.0,5.0,5.0,5.0,4.5,5.0,1,2.0,1.0,1.0,0.0,0.06,1120.0,2,0,5,470,0.1055555555555555
40340201,2019-11-24,1,4,3,0,1,1,1,1,53.35364,-6.23014,40,2,2.0,3,1.0,1.0,782,50.0,1.0,1125.0,3.0,0.0,0.0,2020-01-01,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,1.0,0.0,1.0,0.0,0.09,1022.0,2,3,3,233,0.2448412698412698
40348407,2018-03-21,1,4,3,0,1,1,1,1,53.35698,-6.29209,16,0,2.0,2,1.5239777204184215,1.0,144,75.0,7.0,14.0,1.0,0.0,0.0,2019-12-25,2.288915265867955,4.776713229252243,4.645670391061431,4.828653182042404,4.8437469186524025,4.732065449761524,4.614546800460579,1,1.0,1.0,0.0,0.0,0.03,1635.0,2,0,3,235,0.1
40361865,2015-09-02,4,1,3,1,1,1,1,0,53.26076,-6.20174,36,2,2.0,5,1.0,1.0,3210,70.0,50.0,180.0,7.0,6.0,0.0,2020-09-30,5.0,5.0,4.86,5.0,5.0,4.86,5.0,1,10.0,0.0,10.0,0.0,0.29,2566.0,2,3,5,766,0.099517903149482
40373285,2013-08-05,1,4,3,0,1,1,1,1,53.37262,-6.25887,13,0,3.0,2,2.0,2.0,1553,80.0,2.0,7.0,1.0,0.0,0.0,2019-12-09,5.0,5.0,5.0,5.0,5.0,4.0,5.0,0,1.0,1.0,0.0,0.0,0.03,3324.0,2,0,3,291,0.0313620071684587
40394483,2015-07-03,1,4,3,0,5,1,1,1,53.3626,-6.23828,18,0,4.0,5,2.0,2.0,4034,100.0,2.0,365.0,8.0,0.0,0.0,2019-12-07,4.38,4.75,4.75,4.75,4.38,4.63,4.5,0,1.0,1.0,0.0,0.0,0.24,2627.0,1,0,5,495,0.0975541853631959
40440931,2019-11-28,1,4,3,0,1,1,0,1,53.34974,-6.27789,40,2,2.0,4,1.0,1.0,139,47.0,2.0,1125.0,14.0,0.0,0.0,2019-12-15,4.57,4.64,4.71,4.43,4.79,4.79,4.5,0,2.0,0.0,2.0,0.0,0.42,1018.0,2,3,4,324,0.1341650248502363
